chr1	852812	852818	CREB1	1.0	-	AK056486	846814	846815	5998
chr1	852851	852857	HNF4A	0.359296142616	-	AK056486	846814	846815	6037
chr1	852924	852935	Elk-1	1.0	-	AK056486	846814	846815	6110
chr1	852926	852932	ETS1	1.0	+	AK056486	846814	846815	6118
chr1	852926	852932	GABP-alpha	0.434014921249	+	AK056486	846814	846815	6118
chr1	852936	852945	RUNX1	1.0	+	AK056486	846814	846815	6131
chr1	852951	852957	ETS1	1.0	+	AK056486	846814	846815	6143
chr1	852951	852957	GABP-alpha	0.434014921249	+	AK056486	846814	846815	6143
chr1	853106	853114	SOX4	0.118895920329	+	AK056486	846814	846815	6300
chr1	853291	853298	MAFA	0.024457705375	+	AK056486	846814	846815	6484
chr1	853410	853416	MZF1_1-4	0.546039560602	+	AK056486	846814	846815	6602
chr1	853577	853583	MAFB	0.519336141273	+	AK056486	846814	846815	6769
chr1	853656	853662	Neuro D	0.0202590494055	-	AK056486	846814	846815	6842
chr1	853656	853662	Neuro D	0.0202590494055	+	AK056486	846814	846815	6848
chr1	853746	853753	IRF8	0.38040360898500003	+	AK056486	846814	846815	6939
chr1	853756	853763	ETS2	0.0885272299723	-	AK056486	846814	846815	6942
chr1	855577	855585	SOX4	0.11412598234099999	-	AK056486	846814	846815	8763
chr1	855758	855766	STAT5A	1.0	+	AK056486	846814	846815	8952
chr1	855786	855792	Neuro D	0.0140467925437	-	AK056486	846814	846815	8972
chr1	855786	855792	Neuro D	0.0140467925437	+	AK056486	846814	846815	8978
chr1	855807	855813	HNF4A	0.434594862429	-	AK056486	846814	846815	8993
chr1	855873	855879	USF2	0.659367348861	-	AK056486	846814	846815	9059
chr1	855873	855879	USF2	0.659367348861	+	AK056486	846814	846815	9065
chr1	855926	855933	MTF1	0.669635787807	+	AK056486	846814	846815	9119
chr1	855983	855989	YY1	0.0770990813871	+	AK056486	846814	846815	9175
chr1	855988	855995	SOX10	0.0366562324424	+	AK056486	846814	846815	9181
chr1	856105	856112	MYC	0.20685636674600005	-	AK056486	846814	846815	9291
chr1	856105	856113	USF	0.00609142729407	+	AK056486	846814	846815	9299
chr1	856106	856112	USF2	0.6559767092409999	-	AK056486	846814	846815	9292
chr1	856106	856112	USF2	0.6559767092409999	+	AK056486	846814	846815	9298
chr1	856106	856113	MYC	0.20685636674600005	+	AK056486	846814	846815	9299
chr1	856138	856144	Neuro D	0.0154109210439	-	AK056486	846814	846815	9324
chr1	856138	856144	Neuro D	0.0154109210439	+	AK056486	846814	846815	9330
chr1	856163	856169	Neuro D	0.0125365945793	-	AK056486	846814	846815	9349
chr1	856163	856169	Neuro D	0.0125365945793	+	AK056486	846814	846815	9355
chr1	856241	856247	MAFB	0.529477847935	+	AK056486	846814	846815	9433
chr1	856309	856315	MZF1_1-4	0.563490141616	-	AK056486	846814	846815	9495
chr1	856323	856330	MZF1	0.522965491632	-	AK056486	846814	846815	9509
chr1	856324	856330	MZF1_1-4	0.558438049744	-	AK056486	846814	846815	9510
chr1	856386	856398	PBX1	0.44809255784900004	-	AK056486	846814	846815	9572
chr1	856390	856402	PBX1	0.428571428571	-	AK056486	846814	846815	9576
chr1	856435	856441	MZF1_1-4	0.516798699055	+	AK056486	846814	846815	9627
chr1	856435	856442	MZF1	0.482062589078	+	AK056486	846814	846815	9628
chr1	856460	856466	YY1	0.057635547352800014	-	AK056486	846814	846815	9646
chr1	856484	856490	HNF4A	0.18639252513799998	+	AK056486	846814	846815	9676
chr1	856488	856496	UBE2N	0.258708209347	+	AK056486	846814	846815	9682
chr1	856558	856575	HOXC12	0.832294617564	-	AK056486	846814	846815	9744
chr1	856559	856575	HOXC9	0.170568561873	-	AK056486	846814	846815	9745
chr1	856567	856573	HNF4A	0.467669301285	-	AK056486	846814	846815	9753
chr1	856705	856711	ZNF354C	0.635924693906	-	AK056486	846814	846815	9891
chr1	856765	856772	SPIB	0.777978616108	-	AK056486	846814	846815	9951
chr1	846022	846029	MZF1	0.528977433289	-	LOC100130417	854816	854817	8794
chr1	846023	846029	MZF1_1-4	0.565127349279	-	LOC100130417	854816	854817	8793
chr1	846025	846032	KLF12	0.0	-	LOC100130417	854816	854817	8791
chr1	846090	846097	UBP1	0.0294881525581	-	LOC100130417	854816	854817	8726
chr1	846091	846097	Neuro D	0.019854822350400002	-	LOC100130417	854816	854817	8725
chr1	846091	846097	Neuro D	0.019854822350400002	+	LOC100130417	854816	854817	8719
chr1	846148	846154	USF2	0.652187098616	-	LOC100130417	854816	854817	8668
chr1	846148	846154	USF2	0.652187098616	+	LOC100130417	854816	854817	8662
chr1	846148	846155	MYC	0.20211714987399998	+	LOC100130417	854816	854817	8661
chr1	846222	846229	MAFA	0.0253863367674	-	LOC100130417	854816	854817	8594
chr1	846270	846276	HNF4A	0.513871492986	+	LOC100130417	854816	854817	8540
chr1	846290	846296	YY1	0.0626456508893	-	LOC100130417	854816	854817	8526
chr1	846359	846365	MZF1_1-4	0.536344783043	-	LOC100130417	854816	854817	8457
chr1	846417	846423	YY1	0.0769804333292	-	LOC100130417	854816	854817	8399
chr1	846509	846516	KLF12	0.0	-	LOC100130417	854816	854817	8307
chr1	846545	846551	ETS1	1.0	+	LOC100130417	854816	854817	8265
chr1	846545	846551	GABP-alpha	0.582478784853	+	LOC100130417	854816	854817	8265
chr1	846552	846559	MYC	0.20015655532600002	-	LOC100130417	854816	854817	8264
chr1	846552	846560	USF	0.0054116558741899995	+	LOC100130417	854816	854817	8256
chr1	846553	846559	USF2	0.647536794767	-	LOC100130417	854816	854817	8263
chr1	846553	846559	USF2	0.647536794767	+	LOC100130417	854816	854817	8257
chr1	846553	846560	MYC	0.20015655532600002	+	LOC100130417	854816	854817	8256
chr1	846557	846563	HNF4A	0.212128126675	-	LOC100130417	854816	854817	8259
chr1	846643	846651	TCF3	0.00423006295908	+	LOC100130417	854816	854817	8165
chr1	846647	846653	HNF4A	0.18058527263799998	-	LOC100130417	854816	854817	8169
chr1	846810	846817	SOX10	0.0250554356613	+	LOC100130417	854816	854817	7999
chr1	846824	846831	UBP1	0.0372200377828	-	LOC100130417	854816	854817	7992
chr1	846824	846833	TFAP4	0.0018752725686900001	-	LOC100130417	854816	854817	7992
chr1	846825	846831	Neuro D	0.0224459345207	-	LOC100130417	854816	854817	7991
chr1	846825	846831	Neuro D	0.0224459345207	+	LOC100130417	854816	854817	7985
chr1	846886	846892	USF2	0.692913244843	-	LOC100130417	854816	854817	7930
chr1	846886	846892	USF2	0.692913244843	+	LOC100130417	854816	854817	7924
chr1	846940	846946	YY1	0.0602680743408	+	LOC100130417	854816	854817	7870
chr1	847000	847006	ZNF354C	0.620319978361	-	LOC100130417	854816	854817	7816
chr1	847081	847090	SMAD1	0.169626088441	-	LOC100130417	854816	854817	7735
chr1	847145	847151	HNF4A	0.225658096956	+	LOC100130417	854816	854817	7665
chr1	847470	847477	UBP1	0.0511328000825	-	LOC100130417	854816	854817	7346
chr1	847471	847477	Neuro D	0.0372026303703	-	LOC100130417	854816	854817	7345
chr1	847471	847477	Neuro D	0.0372026303703	+	LOC100130417	854816	854817	7339
chr1	847525	847532	IRF1	0.681794723808	+	LOC100130417	854816	854817	7284
chr1	848102	848108	HNF4A	0.22636480652	-	LOC100130417	854816	854817	6714
chr1	848191	848197	ZNF354C	0.631193241094	+	LOC100130417	854816	854817	6619
chr1	848199	848206	ETS2	0.0690192798577	-	LOC100130417	854816	854817	6617
chr1	848234	848241	ETS2	0.0819997031797	+	LOC100130417	854816	854817	6575
chr1	848278	848284	CREB1	1.0	-	LOC100130417	854816	854817	6538
chr1	848356	848362	CREB1	1.0	+	LOC100130417	854816	854817	6454
chr1	848389	848395	HNF4A	0.20835281962000002	+	LOC100130417	854816	854817	6421
chr1	848397	848403	ZNF354C	0.635484885634	-	LOC100130417	854816	854817	6419
chr1	848434	848440	YY1	0.0754846835739	-	LOC100130417	854816	854817	6382
chr1	848475	848481	YY1	0.0753431039761	-	LOC100130417	854816	854817	6341
chr1	848502	848508	HNF4A	0.21098349918200002	-	LOC100130417	854816	854817	6314
chr1	848548	848555	UBP1	0.0370300246136	-	LOC100130417	854816	854817	6268
chr1	848549	848555	Neuro D	0.033178307449500004	-	LOC100130417	854816	854817	6267
chr1	848549	848555	Neuro D	0.033178307449500004	+	LOC100130417	854816	854817	6261
chr1	848549	848556	UBP1	0.0377277414919	+	LOC100130417	854816	854817	6260
chr1	848614	848621	MZF1	0.507536790119	-	LOC100130417	854816	854817	6202
chr1	848615	848621	MZF1_1-4	0.539554284857	-	LOC100130417	854816	854817	6201
chr1	848671	848677	MZF1_1-4	0.552643169898	-	LOC100130417	854816	854817	6145
chr1	848712	848719	NR4A2	0.0615042916005	+	LOC100130417	854816	854817	6097
chr1	848812	848818	HNF4A	0.223368494952	-	LOC100130417	854816	854817	6004
chr1	848875	848881	HNF4A	0.233040935673	-	LOC100130417	854816	854817	5941
chr1	848884	848890	GATA3	1.0	-	LOC100130417	854816	854817	5932
chr1	849023	849029	HNF4A	0.215173461199	-	LOC100130417	854816	854817	5793
chr1	849048	849054	HNF4A	0.489425290039	+	LOC100130417	854816	854817	5762
chr1	849050	849056	MAFB	0.55828068018	-	LOC100130417	854816	854817	5766
chr1	849089	849095	MAFB	0.549009617586	-	LOC100130417	854816	854817	5727
chr1	849237	849243	USF2	0.661178740374	-	LOC100130417	854816	854817	5579
chr1	849237	849243	USF2	0.661178740374	+	LOC100130417	854816	854817	5573
chr1	849259	849265	HNF4A	0.23428730157400002	-	LOC100130417	854816	854817	5557
chr1	849277	849285	STAT1	1.0	+	LOC100130417	854816	854817	5531
chr1	849279	849285	ETS1	1.0	+	LOC100130417	854816	854817	5531
chr1	849279	849285	GABP-alpha	0.6297522502	+	LOC100130417	854816	854817	5531
chr1	850846	850854	TCF3	0.00292726679713	-	LOC100130417	854816	854817	3970
chr1	850863	850869	MZF1_1-4	0.585961063733	+	LOC100130417	854816	854817	3947
chr1	850932	850939	MYC	0.199606883332	-	LOC100130417	854816	854817	3884
chr1	850932	850940	USF	0.00553065700391	-	LOC100130417	854816	854817	3884
chr1	850933	850939	USF2	0.645960963578	-	LOC100130417	854816	854817	3883
chr1	850933	850939	USF2	0.645960963578	+	LOC100130417	854816	854817	3877
chr1	850933	850940	MYC	0.199587034867	+	LOC100130417	854816	854817	3876
chr1	851001	851007	Neuro D	0.025704815595299996	-	LOC100130417	854816	854817	3815
chr1	851001	851007	Neuro D	0.025704815595299996	+	LOC100130417	854816	854817	3809
chr1	851001	851008	UBP1	0.0394781454297	+	LOC100130417	854816	854817	3808
chr1	851042	851048	Neuro D	0.0313523261329	-	LOC100130417	854816	854817	3774
chr1	851042	851048	Neuro D	0.0313523261329	+	LOC100130417	854816	854817	3768
chr1	851042	851049	UBP1	0.0411627971976	+	LOC100130417	854816	854817	3767
chr1	851063	851069	HNF4A	0.24742480534000005	-	LOC100130417	854816	854817	3753
chr1	851305	851312	ETS2	0.073412731244	-	LOC100130417	854816	854817	3511
chr1	851399	851405	MZF1_1-4	0.552643169898	-	LOC100130417	854816	854817	3417
chr1	851969	851978	PURA	0.0	+	LOC100130417	854816	854817	2838
chr1	851985	851992	SOX10	0.028876130712	-	LOC100130417	854816	854817	2831
chr1	852084	852090	YY1	0.029683006829599998	-	LOC100130417	854816	854817	2732
chr1	852096	852106	GATA3	0.419582565991	+	LOC100130417	854816	854817	2710
chr1	852277	852284	TBP	1.0	-	LOC100130417	854816	854817	2539
chr1	852408	852415	ETS2	0.07296632646210001	-	LOC100130417	854816	854817	2408
chr1	852473	852482	PURA	0.0	+	LOC100130417	854816	854817	2334
chr1	852539	852545	HNF4A	0.214065026954	+	LOC100130417	854816	854817	2271
chr1	852593	852600	MZF1	0.5053016114559999	-	LOC100130417	854816	854817	2223
chr1	852594	852600	MZF1_1-4	0.536014072233	-	LOC100130417	854816	854817	2222
chr1	852659	852665	HNF4A	0.19934228144299998	-	LOC100130417	854816	854817	2157
chr1	852697	852705	STAT3	0.09867539993669999	+	LOC100130417	854816	854817	2111
chr1	852726	852734	TCF3	0.0035525463398300007	+	LOC100130417	854816	854817	2082
chr1	852730	852736	HNF4A	0.214819190261	-	LOC100130417	854816	854817	2086
chr1	852812	852818	CREB1	1.0	-	LOC100130417	854816	854817	2004
chr1	852851	852857	HNF4A	0.359296142616	-	LOC100130417	854816	854817	1965
chr1	852924	852935	Elk-1	1.0	-	LOC100130417	854816	854817	1892
chr1	852926	852932	ETS1	1.0	+	LOC100130417	854816	854817	1884
chr1	852926	852932	GABP-alpha	0.434014921249	+	LOC100130417	854816	854817	1884
chr1	852936	852945	RUNX1	1.0	+	LOC100130417	854816	854817	1871
chr1	852951	852957	ETS1	1.0	+	LOC100130417	854816	854817	1859
chr1	852951	852957	GABP-alpha	0.434014921249	+	LOC100130417	854816	854817	1859
chr1	853106	853114	SOX4	0.118895920329	+	LOC100130417	854816	854817	1702
chr1	853291	853298	MAFA	0.024457705375	+	LOC100130417	854816	854817	1518
chr1	853410	853416	MZF1_1-4	0.546039560602	+	LOC100130417	854816	854817	1400
chr1	853577	853583	MAFB	0.519336141273	+	LOC100130417	854816	854817	1233
chr1	853656	853662	Neuro D	0.0202590494055	-	LOC100130417	854816	854817	1160
chr1	853656	853662	Neuro D	0.0202590494055	+	LOC100130417	854816	854817	1154
chr1	853746	853753	IRF8	0.38040360898500003	+	LOC100130417	854816	854817	1063
chr1	853756	853763	ETS2	0.0885272299723	-	LOC100130417	854816	854817	1060
chr1	855577	855585	SOX4	0.11412598234099999	-	LOC100130417	854816	854817	-761
chr1	855758	855766	STAT5A	1.0	+	LOC100130417	854816	854817	-950
chr1	855786	855792	Neuro D	0.0140467925437	-	LOC100130417	854816	854817	-970
chr1	855786	855792	Neuro D	0.0140467925437	+	LOC100130417	854816	854817	-976
chr1	855807	855813	HNF4A	0.434594862429	-	LOC100130417	854816	854817	-991
chr1	855873	855879	USF2	0.659367348861	-	LOC100130417	854816	854817	-1057
chr1	855873	855879	USF2	0.659367348861	+	LOC100130417	854816	854817	-1063
chr1	855926	855933	MTF1	0.669635787807	+	LOC100130417	854816	854817	-1117
chr1	855983	855989	YY1	0.0770990813871	+	LOC100130417	854816	854817	-1173
chr1	855988	855995	SOX10	0.0366562324424	+	LOC100130417	854816	854817	-1179
chr1	856105	856112	MYC	0.20685636674600005	-	LOC100130417	854816	854817	-1289
chr1	856105	856113	USF	0.00609142729407	+	LOC100130417	854816	854817	-1297
chr1	856106	856112	USF2	0.6559767092409999	-	LOC100130417	854816	854817	-1290
chr1	856106	856112	USF2	0.6559767092409999	+	LOC100130417	854816	854817	-1296
chr1	856106	856113	MYC	0.20685636674600005	+	LOC100130417	854816	854817	-1297
chr1	856138	856144	Neuro D	0.0154109210439	-	LOC100130417	854816	854817	-1322
chr1	856138	856144	Neuro D	0.0154109210439	+	LOC100130417	854816	854817	-1328
chr1	856163	856169	Neuro D	0.0125365945793	-	LOC100130417	854816	854817	-1347
chr1	856163	856169	Neuro D	0.0125365945793	+	LOC100130417	854816	854817	-1353
chr1	856241	856247	MAFB	0.529477847935	+	LOC100130417	854816	854817	-1431
chr1	856309	856315	MZF1_1-4	0.563490141616	-	LOC100130417	854816	854817	-1493
chr1	856323	856330	MZF1	0.522965491632	-	LOC100130417	854816	854817	-1507
chr1	856324	856330	MZF1_1-4	0.558438049744	-	LOC100130417	854816	854817	-1508
chr1	856386	856398	PBX1	0.44809255784900004	-	LOC100130417	854816	854817	-1570
chr1	856390	856402	PBX1	0.428571428571	-	LOC100130417	854816	854817	-1574
chr1	856435	856441	MZF1_1-4	0.516798699055	+	LOC100130417	854816	854817	-1625
chr1	856435	856442	MZF1	0.482062589078	+	LOC100130417	854816	854817	-1626
chr1	856460	856466	YY1	0.057635547352800014	-	LOC100130417	854816	854817	-1644
chr1	856484	856490	HNF4A	0.18639252513799998	+	LOC100130417	854816	854817	-1674
chr1	856488	856496	UBE2N	0.258708209347	+	LOC100130417	854816	854817	-1680
chr1	856558	856575	HOXC12	0.832294617564	-	LOC100130417	854816	854817	-1742
